214.14444638010366,193.41829402709317, zona2 
218.50178404446513,192.81278984315884, zona2 
195.7517953581916,191.34084789902488, zona2 
195.37161589094967,-45.70895773448774, zona1 
200.12469828478277,-52.75956811349309, zona1 
197.39556304752364,182.59283126335419, zona2 
197.51346374761056,-51.08492481307604, zona1 
190.29257864360085,211.45742977849068, zona2 
-108.01123358846061,-127.26304023896088, zona3 
195.0148537912221,-52.90494196848573, zona1 
204.40144778543396,207.73221812843542, zona2 
195.4108878125383,198.9075318405159, zona2 
207.66634245853862,201.7668007330642, zona2 
-57.678017260599916,-130.09403140182962, zona3 
-110.36825820755848,-140.1979842638377, zona3 
189.6387946432062,176.08590977428844, zona2 
201.97503769234373,-51.48822445320053, zona1 
188.96872888034585,211.84419505952673, zona2 
198.78087625808405,-55.658264606848405, zona1 
193.3261930516672,200.60092145699667, zona2 
204.67128886786395,178.79181050058355, zona2 
200.11477613450796,193.32102970484567, zona2 
-109.99796109390752,-135.4109086647103, zona3 
186.44516869443567,185.06039476998706, zona2 
-123.1320849691904,-86.9821844777517, zona3 
195.06847881172922,201.06070836756845, zona2 
193.07379080353786,196.16413007383125, zona2 
203.3153098273658,-48.966075141466746, zona1 
-107.93813496432361,-107.16461418944837, zona3 
192.80807142908333,208.01186226127578, zona2 
-111.21027382131277,-92.71171051587993, zona3 
-106.82219140420773,-84.02102322391792, zona3 
199.44212175073233,-57.12745165278213, zona1 
-124.34523199328126,-81.72168712857163, zona3 
199.2164231916277,-55.65622584312291, zona1 
200.01446864178467,-55.557340805314226, zona1 
205.2179364395057,-49.13763168698563, zona1 
-109.56677689607776,-86.91165452111227, zona3 
194.10254714944625,199.79103897485453, zona2 
202.19483085401026,-51.977643444388235, zona1 
-144.2667007609346,-103.96967167659321, zona3 
-106.20642413545289,-118.13655301971991, zona3 
-102.33697683402622,-58.72722684646678, zona3 
197.83706767457306,-53.073991120525676, zona1 
205.50171622302906,177.54196741339882, zona2 
195.2969823501058,201.99883080937684, zona2 
209.31982385999748,207.29540460388142, zona2 
196.44365285280674,-52.21722910229224, zona1 
196.6860128601881,-52.277336753348834, zona1 
-80.69746208715131,-89.22405185096451, zona3 
211.9342465662096,205.03374459136586, zona2 
-96.25239988089442,-105.37325447696065, zona3 
200.50625503427568,208.59422369343548, zona2 
-96.29637713551878,-136.89177066444518, zona3 
201.88347270888187,-45.97472344719645, zona1 
202.88819783317513,-50.67361131322721, zona1 
200.38974314545317,204.10620491353234, zona2 
-130.1191080976169,-100.1828479871682, zona3 
198.3594203142502,-49.04403451022944, zona1 
-108.3136078498799,-97.86816959360237, zona3 
211.29121800174113,211.61440870180314, zona2 
-91.93730348790533,-94.65892389200499, zona3 
205.25307433092343,-48.70118231588364, zona1 
193.72328094970737,207.75501542246673, zona2 
-140.9778566466979,-89.79480501573101, zona3 
192.31719060334387,194.31683075750527, zona2 
194.72307229850873,-49.14468738405142, zona1 
198.47887881164843,-47.135258800545245, zona1 
200.15032718529318,-49.50551383948948, zona1 
-58.45352473410534,-76.39493030584029, zona3 
201.34636432665684,-45.635076253968066, zona1 
175.3467526133615,212.3647727393128, zona2 
196.11350459894913,210.76072026978045, zona2 
193.33233717344677,-48.25016408418446, zona1 
198.33196780896117,190.27788114118215, zona2 
-95.65841529331232,-90.38531546938856, zona3 
-108.3258215670239,-110.4282066302278, zona3 
200.06590085479394,202.96876470071777, zona2 
200.38145723346162,-40.55169231318763, zona1 
-128.2088308838974,-116.37826146116228, zona3 
205.02341566545408,194.6764178190279, zona2 
-117.34644203128434,-69.11562839938321, zona3 
202.54285350564385,-55.31074279300282, zona1 
213.14460260656233,208.91742659616494, zona2 
193.05432025806908,195.1947070831418, zona2 
200.07323256242853,-48.9525858201967, zona1 
-102.67803099687373,-87.83558760125442, zona3 
195.34098044752363,200.87529371354958, zona2 
199.32445974037734,-53.56697003939209, zona1 
213.23913614937362,203.8860142261404, zona2 
-94.08134829858741,-82.55001309755627, zona3 
200.14904909415958,193.02125788884916, zona2 
193.71084956124952,200.25747939271542, zona2 
-116.67532947816267,-80.9902693948363, zona3 
206.6471801579645,182.75228418962905, zona2 
-93.72931749852432,-127.49214440612903, zona3 
201.5021841577559,-41.385863334317776, zona1 
205.4078218617093,-47.02630583964253, zona1 
213.52772703118512,206.24360704975703, zona2 
204.93085922507822,-58.125904222134864, zona1 
203.8225821273184,199.90173083496364, zona2 
-91.74999375812206,-109.11561481316267, zona3 
-107.40971884734773,-96.24884242552113, zona3 
202.67034866978764,-48.00581223227084, zona1 
208.9522936951508,202.5103794144074, zona2 
212.5089591253394,192.08346747413947, zona2 
-78.38727223207823,-87.26169723063967, zona3 
-103.33366115606825,-98.8102113432752, zona3 
192.15133171227006,195.05139750437723, zona2 
193.04191991683143,222.73375799933444, zona2 
197.33517385092387,-44.038843965229574, zona1 
-109.0323419431354,-101.77399035744907, zona3 
202.2873970582167,-39.8152180026637, zona1 
193.3338175135072,201.9135281663966, zona2 
199.21485925748806,-46.04535456171607, zona1 
-63.50161711540531,-103.65120145663303, zona3 
-94.84591260315841,-63.366667583593795, zona3 
199.72043648786263,195.80660279010806, zona2 
-85.20444902960287,-94.70011676547352, zona3 
196.89147813112464,188.62448008127143, zona2 
212.75319565356756,192.52996371948092, zona2 
193.82010609877693,205.44713434945464, zona2 
211.90889209620775,200.05298921628918, zona2 
202.30049623695675,208.46176104021794, zona2 
-135.40299774780152,-114.69049061712647, zona3 
206.43742727665142,-50.57754015323994, zona1 
-151.67019421423836,-132.00072887323375, zona3 
200.02651301606056,190.800227876659, zona2 
211.50581320132238,211.74936755306163, zona2 
193.9346795296031,202.8961757715188, zona2 
202.74596949195865,195.4050280168869, zona2 
192.84103534251813,183.3206202815602, zona2 
191.75302806997996,208.54194181015475, zona2 
199.4727423246183,-54.82283768997749, zona1 
202.23567999340315,192.6328813646826, zona2 
197.26306861387428,-53.18608820891947, zona1 
199.8120663244066,-57.55862618118974, zona1 
198.54150955681456,-52.592910667838225, zona1 
-86.0028057919485,-123.9162054623242, zona3 
-63.06087515376677,-102.58057200326812, zona3 
-108.55296321454696,-134.18454276592797, zona3 
-78.7245981559083,-80.51178519803332, zona3 
199.7653718287538,190.45490944707274, zona2 
198.78629622410045,-38.30290898727583, zona1 
-123.35231197742624,-95.70183208949109, zona3 
-98.32150999556407,-115.88135325182603, zona3 
-131.82022564493354,-99.02274236070761, zona3 
203.04545732478067,-55.61859054323364, zona1 
206.19091763845915,205.35829246835044, zona2 
-108.1351420522993,-95.90615434930581, zona3 
-116.28369560507747,-85.98677107972509, zona3 
201.53103887983627,-47.282298801876976, zona1 
200.11297380328205,-46.49259407527978, zona1 
-132.8083029935151,-86.47152634187995, zona3 
195.68428640873134,-60.18308307097601, zona1 
201.08046747264495,-51.850978046274776, zona1 
-96.09357228691303,-83.10024013069037, zona3 
190.72666616126332,201.0005802824059, zona2 
202.52275477443635,-43.50324273838157, zona1 
-95.50136840560464,-132.23755427255406, zona3 
-102.58640740442453,-93.92393797948856, zona3 
-114.07533132118729,-61.60675977018343, zona3 
206.22738032301993,196.4832804742657, zona2 
-90.03774677151802,-88.47002297853606, zona3 
200.8204269141172,-47.80116268313637, zona1 
200.64158315737058,-51.961607999285064, zona1 
-82.82119324573068,-94.06031515044137, zona3 
198.96974135182734,-43.66997853467632, zona1 
189.8214195617557,222.15615544300215, zona2 
202.84578716778617,-49.70855606414938, zona1 
188.98218594771362,204.96393937525568, zona2 
203.82569176565005,190.03318380789506, zona2 
202.5354133526198,-45.50572405503374, zona1 
207.91689784644444,202.67751835367142, zona2 
-115.1709811975376,-125.82419059658434, zona3 
210.48140945035385,218.36753390475656, zona2 
195.66897278415286,-45.759786930257974, zona1 
-146.7382634339825,-117.46775387733393, zona3 
-118.87145048389536,-118.0863196713598, zona3 
188.75883213006296,206.21373027954365, zona2 
-121.57343126924468,-90.05812051443036, zona3 
192.16163695469197,203.18795915807323, zona2 
201.18210089243905,-44.03153099869837, zona1 
-92.21233225312213,-128.1975261255372, zona3 
